gene,umap_1,umap_2,importance,category
AC002458.1,5.2981324,2.9481626,8.2556264347827e-08,Other Genes
AC002460.2,3.3116372,3.9046607,5.8425723097388246e-08,Other Genes
AC002463.1,4.4850526,5.7204065,2.2631407953263604e-08,Other Genes
AC002464.1,5.210458,5.3289895,4.2782052048228874e-08,Other Genes
AC002467.1,5.9408956,2.361759,7.90560825951177e-07,Other Genes
AC002470.1,5.066387,2.7817366,7.661320529411046e-08,Other Genes
AC002480.1,3.753378,4.021358,2.548885494196948e-07,Other Genes
AC002480.2,4.8653016,3.7549248,4.746569556012151e-06,Other Genes
AC002511.1,5.366088,5.952783,1.0063960376324165e-07,Other Genes
AC002511.2,3.0954304,4.153253,8.597756278392562e-08,Other Genes
AC002519.1,5.0165963,2.904205,1.3903050225987844e-09,Other Genes
AC002542.6,3.5395973,5.121686,3.154130903686422e-08,Other Genes
AC002546.1,3.7754383,2.7606597,4.248221424709186e-09,Other Genes
AC002550.1,4.5725403,5.126083,5.2818719023513705e-08,Other Genes
AC002550.2,5.255084,3.975926,1.992341577810185e-08,Other Genes
AC002551.1,3.1800153,3.9676344,3.601678761892672e-08,Other Genes
AC002553.1,6.2575088,5.174117,3.042402793024447e-07,Other Genes
AC002553.2,2.4361262,2.5016258,2.9454445163497956e-07,Other Genes
AC002558.2,5.8544583,5.0964103,5.633834278060652e-10,Other Genes
AC002558.3,3.319228,2.261129,6.904863962444788e-07,Other Genes
AC003005.2,4.628705,4.225014,1.5225425336066104e-08,Other Genes
AC003035.1,5.003411,1.4047606,8.232903283411554e-09,Other Genes
AC003035.2,5.297974,2.6509166,2.330840528992321e-09,Other Genes
AC003043.2,2.5266457,3.5176291,1.9060184796963753e-08,Other Genes
AC003044.1,3.037925,3.1054215,4.661681057970029e-09,Other Genes
AC003070.1,3.8275213,2.2797446,8.496442849359918e-09,Other Genes
AC003070.2,3.3373466,4.1178303,2.7970087279701423e-08,Other Genes
AC003077.1,4.471452,1.8996322,1.5676601232326034e-07,Other Genes
AC003086.1,3.7866015,2.1516185,3.5789531861441114e-08,Other Genes
AC003092.1,2.9601996,4.4594755,3.650285211798637e-08,Other Genes
AC003093.1,5.428686,4.4373674,6.728984350936303e-09,Other Genes
AC003101.1,4.834846,4.7374024,6.165602786673551e-09,Other Genes
AC003101.2,5.130912,1.876601,5.4322640760196e-08,Other Genes
AC003102.1,5.0083313,2.2306094,3.6883348260338713e-07,Other Genes
AC003681.1,5.7883697,3.7316465,3.517572511534781e-06,Other Genes
AC003682.1,3.539908,4.463945,4.1346056590197844e-10,Other Genes
AC003684.1,3.2757697,4.3485928,1.1654202644815474e-08,Other Genes
AC003956.1,4.2700157,4.583894,1.755626586479539e-08,Other Genes
AC003958.2,5.4261346,3.7436566,6.579061487351712e-09,Other Genes
AC003965.1,5.44374,4.5978403,3.5339785168318495e-08,Other Genes
AC003973.1,2.2634704,5.441154,6.770052589654135e-10,Other Genes
AC003975.1,6.0395775,2.698845,4.248221424709186e-09,Other Genes
AC003991.1,3.5710819,3.5950303,5.924833629428265e-07,Other Genes
AC003991.2,3.5693047,3.6473377,1.8796647558468095e-08,Other Genes
AC004000.1,3.3740644,2.9531803,1.323548051969111e-08,Other Genes
AC004009.1,3.6969693,4.452093,4.661681524349049e-09,Other Genes
AC004023.1,4.0061083,3.3756924,4.248221424709186e-09,Other Genes
AC004034.1,4.744063,2.059605,2.7970086813322402e-08,Other Genes
AC004039.1,1.9004555,2.782527,6.514992041077481e-08,Other Genes
AC004047.1,2.6000996,4.239103,1.1654202644815474e-08,Other Genes
AC004053.1,5.4115734,5.8097672,6.992522053312143e-09,Other Genes
AC004054.1,5.080412,3.6040356,2.330840528992321e-09,Other Genes
AC004067.1,3.892617,3.5882573,8.695917198806075e-08,Other Genes
AC004069.1,5.2955265,2.3259537,2.6360752892444895e-07,Other Genes
AC004076.2,2.6797552,5.138767,5.9393100761679283e-08,Other Genes
AC004083.1,2.4570003,3.513168,5.488602189306365e-09,Other Genes
AC004112.1,4.9637604,3.4005742,2.5639245818111806e-08,Other Genes
AC004130.2,5.017233,4.002037,3.5914440224298513e-06,Other Genes
AC004147.2,6.1130824,2.8265202,2.330840528992321e-09,Other Genes
AC004147.5,4.352678,5.156311,9.323362115881605e-09,Other Genes
AC004148.1,5.0361,1.5886883,9.317131304327366e-07,Other Genes
AC004156.1,3.3033314,2.1474624,7.106155995595953e-09,Other Genes
AC004158.1,2.5723479,2.5880582,1.767472481435478e-09,Other Genes
AC004160.1,1.7767916,4.5571995,1.4662045635741208e-08,Other Genes
AC004217.1,4.0442014,2.3787932,3.030092687576034e-08,Other Genes
AC004223.2,5.774125,2.570373,9.246056628641796e-09,Other Genes
AC004223.4,4.6782813,4.7471876,8.612748796024744e-08,Other Genes
AC004231.1,5.084267,4.433621,8.496442849359918e-09,Other Genes
AC004232.1,3.6924543,3.370276,5.4523207162166065e-09,Other Genes
AC004233.1,2.3548157,3.530363,8.496442849359918e-09,Other Genes
AC004233.2,4.7815514,3.7318275,5.590388376992636e-08,Other Genes
AC004233.3,4.7028904,1.7240086,1.438714261520772e-07,Other Genes
AC004241.1,3.4850051,3.2355514,4.1299919383883615e-07,Other Genes
AC004241.2,3.5260255,5.243829,3.345868946725421e-08,Other Genes
AC004241.3,2.2251709,5.3840923,1.7205936942377287e-07,Other Genes
AC004241.4,4.292378,5.3540273,1.9173813620520445e-09,Other Genes
AC004253.1,3.8859563,1.7151281,1.94736453621643e-08,Other Genes
AC004257.1,4.802002,2.1497395,3.699361671456137e-08,Other Genes
AC004263.1,3.211698,4.103424,3.782053411860651e-08,Other Genes
AC004263.2,4.3587675,5.581171,9.150247244043097e-08,Other Genes
AC004264.1,4.4019394,3.767849,1.6315883702639368e-08,Other Genes
AC004381.1,3.576073,4.4004855,2.4962248015511577e-08,Other Genes
AC004408.1,3.0345314,5.0851645,1.740634439933954e-08,Other Genes
AC004449.1,4.4267817,4.1334414,6.992521586933123e-09,Other Genes
AC004461.2,2.6800954,2.9421995,1.2594752594053197e-08,Other Genes
AC004466.1,2.6081433,4.3836966,1.481243794225768e-07,Other Genes
AC004466.2,4.226317,5.7258196,2.507586984605718e-08,Other Genes
AC004466.3,3.605182,3.3416324,2.5489329013757337e-08,Other Genes
AC004471.1,2.9474142,5.213721,1.9173813620520445e-09,Other Genes
AC004471.2,6.028979,5.2267146,4.248221424709186e-09,Other Genes
AC004477.1,3.926026,4.176853,9.715053274391336e-08,Other Genes
AC004477.2,5.160448,3.871927,4.1346056590197844e-10,Other Genes
AC004477.3,6.229984,3.326482,2.4285249743244378e-08,Other Genes
AC004490.1,2.578735,3.710152,9.209747268746244e-09,Other Genes
AC004492.1,3.525634,2.3324292,7.011145133447799e-08,Other Genes
AC004494.1,2.2505643,5.4771957,3.310662541603894e-07,Other Genes
AC004522.3,3.228902,4.737998,6.165602786673551e-09,Other Genes
AC004522.4,5.5161924,5.17916,4.195512951962596e-08,Other Genes
AC004522.5,2.6229537,2.9072156,2.1354747120193684e-08,Other Genes
AC004528.1,5.3607206,2.2320597,6.46638736282434e-08,Other Genes
AC004528.2,5.1075435,5.7963433,9.059824413228117e-09,Other Genes
AC004540.1,3.4780905,2.3495529,1.0056231453203238e-07,Other Genes
AC004540.2,4.3953767,2.261891,7.149636899632365e-07,Other Genes
AC004542.1,2.3291774,5.774237,1.3308044905851466e-08,Other Genes
AC004542.2,4.5496216,4.0810695,1.4195404338453136e-07,Other Genes
AC004549.1,4.5948973,3.7296917,2.330840528992321e-09,Other Genes
AC004551.1,5.712587,2.1032782,7.405982152659743e-09,Other Genes
AC004554.2,3.7154965,4.237038,3.4962608399729453e-08,Other Genes
AC004556.3,6.4123344,3.3709085,9.352410519072364e-06,Other Genes
AC004584.1,6.273969,5.1088443,1.5039226612569776e-09,Other Genes
AC004584.3,5.567425,5.606913,6.556815036234689e-08,Other Genes
AC004585.1,1.7411485,4.570276,4.844740882575974e-07,Other Genes
AC004590.1,6.426117,4.6177974,2.1654565823931822e-08,Other Genes
AC004593.1,4.4423714,4.152986,1.0150283246984131e-08,Other Genes
AC004593.2,1.7639754,3.1894472,1.749629680684616e-07,Other Genes
AC004593.3,2.544423,2.9713583,2.6466166948395987e-08,Other Genes
AC004597.1,3.5904791,2.1679487,4.248221424709186e-09,Other Genes
AC004637.1,1.605235,3.2187457,6.579061487351712e-09,Other Genes
AC004672.1,3.3978345,4.95284,8.269215979491663e-10,Other Genes
AC004672.2,3.614273,3.860641,1.8910267060187353e-08,Other Genes
AC004687.1,2.665222,4.124832,4.770020239005125e-05,Other Genes
AC004687.3,2.4338453,2.7993898,4.248221424709186e-09,Other Genes
AC004702.1,4.867239,5.0580273,2.5489328547378316e-08,Other Genes
AC004706.1,4.7379813,4.2436023,5.7144259877572315e-08,Other Genes
AC004706.3,2.880134,6.097563,5.898432041689545e-08,Other Genes
AC004707.1,2.7594879,5.0768566,1.1654202644815474e-08,Other Genes
AC004765.1,6.4324923,3.907862,1.0808189339787428e-07,Other Genes
AC004771.1,5.6799736,3.9285772,1.2285286909325393e-07,Other Genes
AC004771.2,4.291499,3.2516088,7.669525447419068e-09,Other Genes
AC004771.3,3.6323256,2.6540244,5.674833022300439e-09,Other Genes
AC004771.4,5.1112704,4.272618,1.4557107558402523e-07,Other Genes
AC004771.5,6.6101956,3.992763,2.63546557468917e-10,Other Genes
AC004775.1,3.9640136,3.7373033,2.330840528992321e-09,Other Genes
AC004784.1,5.03961,2.707435,2.330840528992321e-09,Other Genes
AC004797.1,4.9185696,4.784781,1.2356937838693844e-09,Other Genes
AC004801.3,4.231792,5.5648227,4.661681057970029e-09,Other Genes
AC004801.4,2.9494934,2.6338463,6.992521586933123e-09,Other Genes
AC004801.6,2.8852193,4.2036834,7.15017534984503e-08,Other Genes
AC004803.1,2.9423308,3.6347473,5.703543754814116e-08,Other Genes
AC004812.2,3.8317478,4.945422,3.73067274284373e-07,Other Genes
AC004816.1,3.941633,5.3307467,4.4622133491020626e-08,Other Genes
AC004816.2,3.1781876,3.5998538,9.090278248538824e-08,Other Genes
AC004817.3,3.9763966,1.9275498,4.568810889982182e-07,Other Genes
AC004817.4,4.461145,3.2189522,9.323362115881605e-09,Other Genes
AC004817.5,5.0770397,2.3957253,3.684370642573297e-08,Other Genes
AC004825.2,2.0904057,4.240447,8.425192282701358e-07,Other Genes
AC004825.3,4.134466,4.4389586,3.3371897606921693e-07,Other Genes
AC004828.2,2.999018,3.1627512,1.9173813620520445e-09,Other Genes
AC004832.1,3.368615,5.4757385,6.992521586933123e-09,Other Genes
AC004832.4,5.8784227,4.5974555,2.0414189720319115e-08,Other Genes
AC004832.5,3.589961,3.7784066,5.225064951366001e-09,Other Genes
AC004832.6,2.4289062,3.8111422,3.912040704158259e-07,Other Genes
AC004834.1,5.916389,5.4916353,4.3981433558718434e-09,Other Genes
AC004835.1,5.573329,4.3101926,1.439850373928599e-08,Other Genes
AC004837.2,3.8724892,4.3906198,2.2217946922210113e-08,Other Genes
AC004837.3,3.7574282,4.3429995,1.740634439933954e-08,Other Genes
AC004837.4,2.584438,5.180418,6.143193925401468e-07,Other Genes
AC004839.2,3.8488045,4.716959,1.2672862088014507e-07,Other Genes
AC004846.1,4.3224716,4.936628,1.999978331574748e-07,Other Genes
AC004846.2,4.924352,5.0821295,6.322528327728519e-07,Other Genes
AC004847.1,4.4070067,3.7661886,4.420645814790871e-06,Other Genes
AC004854.2,2.1719947,4.5500126,1.675978649864848e-06,Other Genes
AC004863.1,1.6559539,3.8559327,2.330840528992321e-09,Other Genes
AC004865.2,4.144668,3.2802,5.053555400056503e-07,Other Genes
AC004870.3,6.312553,3.012186,2.330840528992321e-09,Other Genes
AC004877.1,3.4821608,3.6796145,9.473284977785684e-09,Other Genes
AC004882.1,2.9762554,3.027748,2.330840528992321e-09,Other Genes
AC004882.3,5.1600137,2.2161078,2.7443010948358466e-09,Other Genes
AC004884.2,5.1603303,2.9867396,2.707862777349985e-07,Other Genes
AC004889.1,6.3540487,4.035986,1.8671694813567142e-06,Other Genes
AC004893.3,5.037249,5.389036,9.875853175509375e-08,Other Genes
AC004895.1,5.869372,2.439822,3.154130903686422e-08,Other Genes
AC004900.1,3.7939956,4.4073524,2.0714027056363076e-08,Other Genes
AC004906.1,5.3460584,5.159254,3.1541308570485197e-08,Other Genes
AC004908.1,3.4236994,4.2586665,3.4213040230021464e-09,Other Genes
AC004908.2,5.9177966,3.6185982,1.424906738292504e-07,Other Genes
AC004908.3,4.033133,4.146095,6.8063326058848234e-09,Other Genes
AC004917.1,3.3799212,5.7667522,5.338685850994817e-09,Other Genes
AC004918.1,4.5542636,3.2847395,9.153785855469909e-07,Other Genes
AC004918.4,4.665891,3.4999604,1.9478226253371308e-07,Other Genes
AC004921.1,4.434797,5.9876943,7.668583900452006e-08,Other Genes
AC004921.2,3.7047374,3.9906065,5.135583849026687e-08,Other Genes
AC004923.4,5.9723935,5.5289836,4.000146342935882e-08,Other Genes
AC004938.2,3.9715753,6.340594,1.2582439269629485e-07,Other Genes
AC004941.1,5.0553346,1.7747251,3.304522796964634e-08,Other Genes
AC004943.1,5.1790614,4.10197,1.4512133488454889e-08,Other Genes
AC004943.2,4.3951325,5.6811366,4.5559501514743445e-07,Other Genes
AC004943.3,5.5196514,4.013468,5.752144085761578e-09,Other Genes
AC004947.3,4.036598,2.6734934,2.1654565823931822e-08,Other Genes
AC004948.1,5.0147943,6.1109447,2.6616090271637547e-08,Other Genes
AC004949.1,3.7529929,3.9842618,1.6315883702639368e-08,Other Genes
AC004951.1,3.1605828,5.347711,4.865079156117639e-06,Other Genes
AC004969.1,2.1333098,3.128523,3.984682790963557e-09,Other Genes
AC004973.1,3.6126933,3.3861134,4.661681057970029e-09,Other Genes
AC004974.1,2.9114466,3.4835885,3.5371969088805047e-07,Other Genes
AC004982.1,6.4086723,4.665185,3.721145551079646e-09,Other Genes
AC004982.2,4.3537564,2.2628343,1.1882718713903266e-07,Other Genes
AC004988.1,4.4916506,5.4770007,5.486108222796149e-07,Other Genes
AC004990.1,3.3153393,4.664208,2.5752875101515435e-08,Other Genes
AC004994.1,5.641969,3.2596328,6.992521586933123e-09,Other Genes
AC005005.3,3.1614087,2.1872432,1.98508188669916e-08,Other Genes
AC005005.4,5.840601,3.8508196,6.801600256305738e-09,Other Genes
AC005009.1,2.0654373,3.4767184,6.579061487351712e-09,Other Genes
AC005009.2,3.4846058,2.2502027,1.9060185263342774e-08,Other Genes
AC005013.1,3.424513,4.5355067,2.330840528992321e-09,Other Genes
AC005014.2,4.9128914,4.190371,4.210505330958265e-08,Other Genes
AC005014.3,4.659295,3.179564,1.9173813620520445e-09,Other Genes
AC005014.4,5.0802393,1.8379929,1.9060184796963753e-08,Other Genes
AC005021.1,3.131614,2.6591492,2.330840528992321e-09,Other Genes
AC005034.2,2.5023851,2.6731248,4.661681057970029e-09,Other Genes
AC005034.4,4.899392,5.423127,1.0904644266071194e-09,Other Genes
AC005034.5,4.5273046,2.703992,1.1204464328365648e-08,Other Genes
AC005034.6,5.7778716,4.004101,9.135254961348157e-08,Other Genes
AC005037.1,4.875818,3.6708117,2.3905873362355345e-07,Other Genes
AC005040.2,1.835762,3.9828649,1.9173813620520445e-09,Other Genes
AC005041.3,3.4830363,2.7410529,1.5039226612569776e-09,Other Genes
AC005041.4,2.0576832,3.083962,6.135620771784345e-08,Other Genes
AC005041.5,5.2453384,2.2054996,1.1082619681591036e-07,Other Genes
AC005046.1,3.9584877,5.9649878,1.6127776822782195e-07,Other Genes
AC005050.1,4.8855877,4.3314857,1.499237960065308e-10,Other Genes
AC005050.3,4.6791816,5.7253866,3.224829186420295e-07,Other Genes
AC005052.2,4.7865586,4.9872966,2.9215264308422562e-08,Other Genes
AC005062.1,3.4601345,2.183514,9.932191513752595e-08,Other Genes
AC005064.1,2.6986465,3.7202668,8.496443315738939e-09,Other Genes
AC005070.3,5.4948497,5.3569536,5.83109535754194e-07,Other Genes
AC005071.1,2.743271,2.8235304,1.4134966034966605e-08,Other Genes
AC005072.1,2.3773704,4.7403917,1.1044641740479065e-07,Other Genes
AC005076.1,3.6542406,3.311201,3.4558760443831416e-08,Other Genes
AC005081.1,5.201026,2.839348,4.2105052843203626e-08,Other Genes
AC005082.1,3.6303499,3.5396993,1.3502985708018223e-06,Other Genes
AC005082.2,4.110068,3.9645164,1.616596829607755e-08,Other Genes
AC005083.1,5.600923,4.204371,1.576016441320916e-06,Other Genes
AC005086.2,5.5739937,3.9553301,9.586906808945039e-09,Other Genes
AC005089.1,3.6090138,4.4406066,3.7443371319994405e-08,Other Genes
AC005091.1,5.694006,4.790484,3.894729165334567e-08,Other Genes
AC005096.1,4.373122,2.4773855,7.78945818925904e-08,Other Genes
AC005104.3,4.872828,2.2137954,9.73682268154977e-09,Other Genes
AC005153.1,6.4619045,3.8931248,4.1346056590197844e-10,Other Genes
AC005154.3,3.4454198,4.501908,1.2710577209772518e-07,Other Genes
AC005154.4,3.0955927,1.9569887,3.834762723972571e-09,Other Genes
AC005162.3,3.7885075,6.139062,3.6462429694699036e-07,Other Genes
AC005165.1,1.8223646,3.6586576,8.269215979491663e-10,Other Genes
AC005165.3,6.4238286,4.865716,9.323362115881605e-09,Other Genes
AC005180.1,4.0113444,2.6299403,4.661681057970029e-09,Other Genes
AC005197.1,4.2335315,2.7446878,8.269211315701463e-10,Other Genes
AC005220.1,2.5864315,5.6797338,2.191811517800895e-08,Other Genes
AC005224.1,5.8911786,2.6404912,2.330840528926562e-08,Other Genes
AC005224.2,4.3546095,2.9587293,7.048195011346733e-06,Other Genes
AC005224.3,4.8851657,3.6177955,5.99961882497408e-07,Other Genes
AC005225.1,4.817799,4.8526726,1.5039226612569776e-09,Other Genes
AC005225.2,3.2745724,2.474043,4.3422767445931175e-08,Other Genes
AC005225.3,5.708492,4.272164,5.075141623755102e-09,Other Genes
AC005229.4,3.4068723,5.010878,5.268016126031559e-07,Other Genes
AC005229.5,4.218314,5.937076,4.661681057970029e-09,Other Genes
AC005232.1,5.327849,4.0877624,2.330840528992321e-09,Other Genes
AC005234.2,5.6740136,2.368013,1.1654202644815474e-08,Other Genes
AC005237.1,6.0182843,4.1462197,1.0977204843530433e-08,Other Genes
AC005252.4,5.98753,4.9122586,5.902062754623816e-09,Other Genes
AC005253.1,6.0412087,3.948086,3.625808846341857e-07,Other Genes
AC005253.2,4.84086,3.4261446,1.409867525234371e-08,Other Genes
AC005258.2,4.4037156,3.44916,2.330840528992321e-09,Other Genes
AC005261.1,4.637328,2.6721864,3.864808484240888e-06,Other Genes
AC005261.2,4.1962376,3.522068,2.0300567891001027e-08,Other Genes
AC005261.3,6.0269628,4.1525483,6.992521586933123e-09,Other Genes
AC005264.1,4.1246653,5.628547,2.880790131567978e-07,Other Genes
AC005277.1,4.084215,4.350481,4.661681057970029e-09,Other Genes
AC005277.2,5.151644,4.237839,2.330840528992321e-09,Other Genes
AC005280.1,2.445626,4.9747443,1.0690652344065944e-06,Other Genes
AC005280.2,3.7558618,3.1123807,1.753487019968518e-06,Other Genes
AC005288.1,4.359888,1.4055288,3.680742769107644e-08,Other Genes
AC005291.1,4.8803277,2.3561301,2.330840528992321e-09,Other Genes
AC005293.1,3.9720323,3.6241152,3.030092687576034e-08,Other Genes
AC005304.1,4.0083227,3.6561882,1.5039226612569776e-09,Other Genes
AC005304.2,2.6029577,3.9264753,1.4992332962751083e-10,Other Genes
AC005304.3,3.960367,4.651649,2.3194790438447738e-08,Other Genes
AC005306.1,3.1070576,4.7979684,9.934575302331043e-07,Other Genes
AC005324.5,3.7304668,4.0215197,4.248221424709186e-09,Other Genes
AC005329.1,4.0838532,2.8782196,9.187962506071368e-08,Other Genes
AC005329.2,4.2012215,3.426199,1.4925592657090282e-08,Other Genes
AC005329.3,1.7192616,3.9124184,3.2518152551289815e-08,Other Genes
AC005332.1,3.7009144,3.1877618,6.447702330758454e-07,Other Genes
AC005332.2,3.0902886,3.5063353,1.474521854715604e-07,Other Genes
AC005332.3,2.3582196,4.4904704,1.1121774270178506e-07,Other Genes
AC005332.4,2.1597867,4.938323,1.986274334588956e-06,Other Genes
AC005332.5,3.4498694,3.2814107,4.474530836521507e-08,Other Genes
AC005332.6,4.6185584,1.8933499,5.360058560050879e-07,Other Genes
AC005332.7,5.6391916,4.8685694,3.002019743629792e-07,Other Genes
AC005339.1,1.8991618,2.8532658,2.6616090738016568e-08,Other Genes
AC005342.1,4.84406,3.404605,2.6693427831140783e-08,Other Genes
AC005342.2,6.2484684,4.000289,1.9737184462011298e-08,Other Genes
AC005343.1,4.9667454,3.7197099,3.398845807494638e-07,Other Genes
AC005343.4,4.837627,6.2601094,8.082985081264436e-09,Other Genes
AC005355.1,4.7315407,2.6653903,4.661681057970029e-09,Other Genes
AC005358.2,4.433323,4.054982,4.6993982219946754e-08,Other Genes
AC005363.2,3.315947,5.494657,2.99285446288074e-08,Other Genes
AC005379.1,2.8000114,5.2965727,2.330840528992321e-09,Other Genes
AC005381.1,4.4588346,2.8580549,4.661681524349049e-09,Other Genes
AC005387.1,3.4876766,5.321429,1.082728291203167e-08,Other Genes
AC005387.2,4.1215286,3.554746,2.330840528992321e-09,Other Genes
AC005391.1,4.6003485,3.1428492,1.6579426997398695e-08,Other Genes
AC005392.2,5.336135,3.679731,2.097756476040481e-08,Other Genes
AC005393.1,2.0579405,4.5342174,5.631734340546688e-08,Other Genes
AC005394.1,4.4242764,2.1068363,4.248221424709186e-09,Other Genes
AC005400.1,3.1019773,4.2114797,4.134606581256344e-09,Other Genes
AC005410.2,4.4166374,3.241042,1.6429515315483086e-08,Other Genes
AC005476.2,2.1179,4.531893,1.2444842771939925e-08,Other Genes
AC005479.1,4.882038,6.0926538,1.5039226612569776e-09,Other Genes
AC005479.2,4.714359,2.5061836,9.387433096581536e-08,Other Genes
AC005480.1,3.772425,4.652159,2.900736911351998e-07,Other Genes
AC005481.1,2.7001967,5.290305,1.2403816970045029e-09,Other Genes
AC005487.1,2.1077936,4.032025,4.248221424709186e-09,Other Genes
AC005495.2,3.625806,1.8799828,2.0673032935508044e-09,Other Genes
AC005498.2,3.3166878,5.2078757,2.3908105077255677e-08,Other Genes
