gene,umap_1,umap_2,importance,category
AC002407.1,1.46542,4.2098556,8.232904216169594e-09,Other Genes
AC002429.2,0.39327702,3.8213177,2.097756476040481e-08,Other Genes
AC002451.1,0.2727284,3.1361156,4.998998687225036e-07,Other Genes
AC002454.1,0.21315339,1.9365087,5.4472662471261225e-08,Other Genes
AC002456.1,-0.23689766,2.6770506,4.3703027506017257e-07,Other Genes
AC002458.1,0.35565227,4.8007646,8.2556264347827e-08,Other Genes
AC002460.2,0.87932616,5.27606,5.8425723097388246e-08,Other Genes
AC002463.1,-0.6187447,4.0792623,2.2631407953263604e-08,Other Genes
AC002464.1,1.6622854,3.196415,4.2782052048228874e-08,Other Genes
AC002467.1,1.8878187,5.473487,7.90560825951177e-07,Other Genes
AC002470.1,1.6040293,4.8616366,7.661320529411046e-08,Other Genes
AC002480.1,0.22646424,5.2969847,2.548885494196948e-07,Other Genes
AC002480.2,0.73897666,3.8463728,4.746569556012151e-06,Other Genes
AC002511.1,1.0421664,2.516442,1.0063960376324165e-07,Other Genes
AC002511.2,0.0704764,2.2980976,8.597756278392562e-08,Other Genes
AC002519.1,0.1759663,4.2047563,1.3903050225987844e-09,Other Genes
AC002542.6,0.7340168,3.0810492,3.154130903686422e-08,Other Genes
AC002546.1,1.9289991,5.314077,4.248221424709186e-09,Other Genes
AC002550.1,2.6199129,2.177486,5.2818719023513705e-08,Other Genes
AC002550.2,1.1243045,2.921953,1.992341577810185e-08,Other Genes
AC002551.1,-0.45607865,5.4822154,3.601678761892672e-08,Other Genes
AC002553.1,2.0855942,2.9707391,3.042402793024447e-07,Other Genes
AC002553.2,0.19039886,4.6927686,2.9454445163497956e-07,Other Genes
AC002558.2,0.45300332,3.538192,5.633834278060652e-10,Other Genes
AC002558.3,1.471297,4.2938623,6.904863962444788e-07,Other Genes
AC003005.2,1.3053881,2.8685124,1.5225425336066104e-08,Other Genes
AC003035.1,2.2817957,2.0125556,8.232903283411554e-09,Other Genes
AC003035.2,2.8088303,2.8267193,2.330840528992321e-09,Other Genes
AC003043.2,-0.093425535,4.8512325,1.9060184796963753e-08,Other Genes
AC003044.1,1.5923115,3.3110304,4.661681057970029e-09,Other Genes
AC003070.1,0.36233968,3.7856634,8.496442849359918e-09,Other Genes
AC003070.2,-0.5638157,4.707251,2.7970087279701423e-08,Other Genes
AC003077.1,1.7767138,3.3184695,1.5676601232326034e-07,Other Genes
AC003086.1,1.9283702,3.6235845,3.5789531861441114e-08,Other Genes
AC003092.1,1.1663439,2.5489764,3.650285211798637e-08,Other Genes
AC003093.1,-1.3388641,3.9503093,6.728984350936303e-09,Other Genes
AC003101.1,0.9728581,3.0048969,6.165602786673551e-09,Other Genes
AC003101.2,1.8271375,4.428782,5.4322640760196e-08,Other Genes
AC003102.1,1.650378,4.2582307,3.6883348260338713e-07,Other Genes
AC003681.1,1.0688715,5.706839,3.517572511534781e-06,Other Genes
AC003682.1,-1.5231291,4.07038,4.1346056590197844e-10,Other Genes
AC003684.1,1.2772001,3.1753595,1.1654202644815474e-08,Other Genes
AC003956.1,0.0053313193,5.232284,1.755626586479539e-08,Other Genes
AC003958.2,0.5690615,2.3191476,6.579061487351712e-09,Other Genes
AC003965.1,0.8000512,1.6546438,3.5339785168318495e-08,Other Genes
AC003973.1,-0.74549085,2.6686165,6.770052589654135e-10,Other Genes
AC003975.1,2.2075799,2.8713346,4.248221424709186e-09,Other Genes
AC003991.1,0.42555392,4.733623,5.924833629428265e-07,Other Genes
AC003991.2,2.350386,5.206492,1.8796647558468095e-08,Other Genes
AC004000.1,2.5443828,4.1346436,1.323548051969111e-08,Other Genes
AC004009.1,-0.78678554,2.2877197,4.661681524349049e-09,Other Genes
AC004023.1,0.54947394,4.823617,4.248221424709186e-09,Other Genes
AC004034.1,2.2432928,3.7549336,2.7970086813322402e-08,Other Genes
AC004039.1,0.11826006,2.6853552,6.514992041077481e-08,Other Genes
AC004047.1,0.865678,1.4271541,1.1654202644815474e-08,Other Genes
AC004053.1,1.7790586,4.236022,6.992522053312143e-09,Other Genes
AC004054.1,1.9354318,4.5411553,2.330840528992321e-09,Other Genes
AC004067.1,0.42167458,3.6096802,8.695917198806075e-08,Other Genes
AC004069.1,-0.8917738,3.0013454,2.6360752892444895e-07,Other Genes
AC004076.2,1.8229192,3.873252,5.9393100761679283e-08,Other Genes
AC004083.1,2.619138,2.8234124,5.488602189306365e-09,Other Genes
AC004112.1,2.3038638,3.9475632,2.5639245818111806e-08,Other Genes
AC004130.2,2.5300431,3.694447,3.5914440224298513e-06,Other Genes
AC004147.2,0.2352945,4.6904445,2.330840528992321e-09,Other Genes
AC004147.5,3.0921395,2.5555491,9.323362115881605e-09,Other Genes
AC004148.1,0.8812353,4.32569,9.317131304327366e-07,Other Genes
AC004156.1,1.3486464,5.670367,7.106155995595953e-09,Other Genes
AC004158.1,1.5159576,4.6388245,1.767472481435478e-09,Other Genes
AC004160.1,2.166809,4.45564,1.4662045635741208e-08,Other Genes
AC004217.1,-0.005232853,2.4721189,3.030092687576034e-08,Other Genes
AC004223.2,2.3840842,4.0923944,9.246056628641796e-09,Other Genes
AC004223.4,0.46693942,5.025261,8.612748796024744e-08,Other Genes
AC004231.1,-0.19195388,3.9709659,8.496442849359918e-09,Other Genes
AC004232.1,1.7233459,5.542852,5.4523207162166065e-09,Other Genes
AC004233.1,1.5876857,2.5183594,8.496442849359918e-09,Other Genes
AC004233.2,-0.13451743,2.7915206,5.590388376992636e-08,Other Genes
AC004233.3,1.1545333,3.8262804,1.438714261520772e-07,Other Genes
AC004241.1,-0.5494571,4.6279097,4.1299919383883615e-07,Other Genes
AC004241.2,-0.2914467,1.8901627,3.345868946725421e-08,Other Genes
AC004241.3,0.17773606,3.5225286,1.7205936942377287e-07,Other Genes
AC004241.4,2.643799,4.486381,1.9173813620520445e-09,Other Genes
AC004253.1,1.3431723,1.2978886,1.94736453621643e-08,Other Genes
AC004257.1,0.8663713,2.4213183,3.699361671456137e-08,Other Genes
AC004263.1,-1.4077475,4.7247887,3.782053411860651e-08,Other Genes
AC004263.2,-0.28874943,4.0601125,9.150247244043097e-08,Other Genes
AC004264.1,2.5102332,2.8179083,1.6315883702639368e-08,Other Genes
AC004381.1,-0.82571244,3.8326893,2.4962248015511577e-08,Other Genes
AC004408.1,0.23729034,5.402745,1.740634439933954e-08,Other Genes
AC004449.1,1.3142767,2.2089026,6.992521586933123e-09,Other Genes
AC004461.2,2.2734852,2.0384984,1.2594752594053197e-08,Other Genes
AC004466.1,2.3327105,3.452424,1.481243794225768e-07,Other Genes
AC004466.2,1.5950881,3.8868372,2.507586984605718e-08,Other Genes
AC004466.3,-0.18038163,3.1422596,2.5489329013757337e-08,Other Genes
AC004471.1,-0.31455165,3.5803597,1.9173813620520445e-09,Other Genes
AC004471.2,-1.0275556,2.6662507,4.248221424709186e-09,Other Genes
AC004477.1,1.296513,4.027192,9.715053274391336e-08,Other Genes
AC004477.2,2.7923033,4.7678246,4.1346056590197844e-10,Other Genes
AC004477.3,-0.28434324,3.2136285,2.4285249743244378e-08,Other Genes
AC004490.1,0.15007724,3.9960847,9.209747268746244e-09,Other Genes
AC004492.1,0.9556347,2.0849628,7.011145133447799e-08,Other Genes
AC004494.1,2.2927332,4.0729475,3.310662541603894e-07,Other Genes
AC004522.3,-1.2300262,4.31768,6.165602786673551e-09,Other Genes
AC004522.4,0.41738054,4.41861,4.195512951962596e-08,Other Genes
AC004522.5,2.3536541,5.3872085,2.1354747120193684e-08,Other Genes
AC004528.1,1.3427885,2.1006885,6.46638736282434e-08,Other Genes
AC004528.2,0.13988556,2.5081456,9.059824413228117e-09,Other Genes
AC004540.1,1.7519368,2.9174304,1.0056231453203238e-07,Other Genes
AC004540.2,1.1638,3.3184328,7.149636899632365e-07,Other Genes
AC004542.1,-0.1016126,5.8559246,1.3308044905851466e-08,Other Genes
AC004542.2,0.8568904,1.8810573,1.4195404338453136e-07,Other Genes
AC004549.1,1.9199944,4.540216,2.330840528992321e-09,Other Genes
AC004551.1,0.61642987,1.9594574,7.405982152659743e-09,Other Genes
AC004554.2,-0.7434124,5.0003963,3.4962608399729453e-08,Other Genes
AC004556.3,1.700899,3.2123036,9.352410519072364e-06,Other Genes
AC004584.1,-0.726083,4.5344667,1.5039226612569776e-09,Other Genes
AC004584.3,1.0783141,3.7840626,6.556815036234689e-08,Other Genes
AC004585.1,1.6252544,4.2577744,4.844740882575974e-07,Other Genes
AC004590.1,2.8938599,2.780909,2.1654565823931822e-08,Other Genes
AC004593.1,1.3871853,3.2585254,1.0150283246984131e-08,Other Genes
AC004593.2,0.8395004,5.846865,1.749629680684616e-07,Other Genes
AC004593.3,2.4698963,5.3084383,2.6466166948395987e-08,Other Genes
AC004597.1,3.3780599,3.2692006,4.248221424709186e-09,Other Genes
AC004637.1,2.6471016,3.465364,6.579061487351712e-09,Other Genes
AC004672.1,0.33455926,5.0958834,8.269215979491663e-10,Other Genes
AC004672.2,0.35698074,1.9841862,1.8910267060187353e-08,Other Genes
AC004687.1,-0.98285913,4.212903,4.770020239005125e-05,Other Genes
AC004687.3,0.33183518,3.9704978,4.248221424709186e-09,Other Genes
AC004702.1,-0.41887575,4.1545863,2.5489328547378316e-08,Other Genes
AC004706.1,0.8552426,5.4916053,5.7144259877572315e-08,Other Genes
AC004706.3,-0.56522113,3.902059,5.898432041689545e-08,Other Genes
AC004707.1,0.30438417,3.6106296,1.1654202644815474e-08,Other Genes
AC004765.1,0.4402881,4.790185,1.0808189339787428e-07,Other Genes
AC004771.1,1.0946145,5.098297,1.2285286909325393e-07,Other Genes
AC004771.2,0.8347085,6.3001833,7.669525447419068e-09,Other Genes
AC004771.3,1.1460993,3.323492,5.674833022300439e-09,Other Genes
AC004771.4,-0.06741184,5.4943237,1.4557107558402523e-07,Other Genes
AC004771.5,-0.7835468,4.857804,2.63546557468917e-10,Other Genes
AC004775.1,-0.39118785,4.5058227,2.330840528992321e-09,Other Genes
AC004784.1,0.6846412,2.2057886,2.330840528992321e-09,Other Genes
AC004797.1,0.18643984,3.4412038,1.2356937838693844e-09,Other Genes
AC004801.3,1.0169427,3.7299762,4.661681057970029e-09,Other Genes
AC004801.4,1.7194536,4.4084525,6.992521586933123e-09,Other Genes
AC004801.6,-0.093138866,3.5926118,7.15017534984503e-08,Other Genes
AC004803.1,-0.8747036,5.2826037,5.703543754814116e-08,Other Genes
AC004812.2,1.4385309,2.7391303,3.73067274284373e-07,Other Genes
AC004816.1,-0.60663915,3.300154,4.4622133491020626e-08,Other Genes
AC004816.2,2.5850568,3.233805,9.090278248538824e-08,Other Genes
AC004817.3,1.5930395,4.6213617,4.568810889982182e-07,Other Genes
AC004817.4,2.3101604,3.5763679,9.323362115881605e-09,Other Genes
AC004817.5,0.3453959,4.321671,3.684370642573297e-08,Other Genes
AC004825.2,1.5304828,2.6039727,8.425192282701358e-07,Other Genes
AC004825.3,1.0296317,4.39251,3.3371897606921693e-07,Other Genes
AC004828.2,0.29137513,4.64248,1.9173813620520445e-09,Other Genes
AC004832.1,1.4396352,3.2925782,6.992521586933123e-09,Other Genes
AC004832.4,1.2086785,3.0754719,2.0414189720319115e-08,Other Genes
AC004832.5,1.988487,4.8118396,5.225064951366001e-09,Other Genes
AC004832.6,2.2158759,6.0712204,3.912040704158259e-07,Other Genes
AC004834.1,0.017087251,4.563407,4.3981433558718434e-09,Other Genes
AC004835.1,0.7654107,2.1578765,1.439850373928599e-08,Other Genes
AC004837.2,2.351133,4.0550256,2.2217946922210113e-08,Other Genes
AC004837.3,1.8308219,2.1489117,1.740634439933954e-08,Other Genes
AC004837.4,-0.3419641,3.597696,6.143193925401468e-07,Other Genes
AC004839.2,2.1033823,3.0905185,1.2672862088014507e-07,Other Genes
AC004846.1,1.9802397,5.1573906,1.999978331574748e-07,Other Genes
AC004846.2,-0.9016153,3.8590763,6.322528327728519e-07,Other Genes
AC004847.1,2.6949372,4.480821,4.420645814790871e-06,Other Genes
AC004854.2,0.6189923,4.8906174,1.675978649864848e-06,Other Genes
AC004863.1,1.7411678,5.8892536,2.330840528992321e-09,Other Genes
AC004865.2,1.6650641,5.3964186,5.053555400056503e-07,Other Genes
AC004870.3,0.7559239,3.8741858,2.330840528992321e-09,Other Genes
AC004877.1,-0.039616324,4.951679,9.473284977785684e-09,Other Genes
AC004882.1,2.266673,3.921342,2.330840528992321e-09,Other Genes
AC004882.3,2.9252088,3.9467096,2.7443010948358466e-09,Other Genes
AC004884.2,-0.36257792,5.4387054,2.707862777349985e-07,Other Genes
AC004889.1,2.0280647,3.8849385,1.8671694813567142e-06,Other Genes
AC004893.3,1.5602756,5.9598765,9.875853175509375e-08,Other Genes
AC004895.1,-0.26156443,3.681482,3.154130903686422e-08,Other Genes
AC004900.1,-1.0630777,2.8678937,2.0714027056363076e-08,Other Genes
AC004906.1,-0.3588042,3.0578582,3.1541308570485197e-08,Other Genes
AC004908.1,0.61302185,2.3579981,3.4213040230021464e-09,Other Genes
AC004908.2,0.93458694,3.9089842,1.424906738292504e-07,Other Genes
AC004908.3,2.3238957,5.018168,6.8063326058848234e-09,Other Genes
AC004917.1,1.2807891,5.4265466,5.338685850994817e-09,Other Genes
AC004918.1,-0.34194502,5.538252,9.153785855469909e-07,Other Genes
AC004918.4,0.1502309,3.3938363,1.9478226253371308e-07,Other Genes
AC004921.1,-0.1308492,3.2775743,7.668583900452006e-08,Other Genes
AC004921.2,-0.053098958,2.686637,5.135583849026687e-08,Other Genes
AC004923.4,1.6461746,6.0134563,4.000146342935882e-08,Other Genes
AC004938.2,2.4743392,3.70772,1.2582439269629485e-07,Other Genes
AC004941.1,1.1002814,3.3289514,3.304522796964634e-08,Other Genes
AC004943.1,1.3066398,3.3596406,1.4512133488454889e-08,Other Genes
AC004943.2,2.5019836,2.2723837,4.5559501514743445e-07,Other Genes
AC004943.3,0.11462071,3.6964211,5.752144085761578e-09,Other Genes
AC004947.3,0.7840134,2.841494,2.1654565823931822e-08,Other Genes
AC004948.1,1.1257099,3.8023372,2.6616090271637547e-08,Other Genes
AC004949.1,-0.35128665,4.8798037,1.6315883702639368e-08,Other Genes
AC004951.1,0.13393527,4.720059,4.865079156117639e-06,Other Genes
AC004969.1,1.3025815,2.4251509,3.984682790963557e-09,Other Genes
AC004973.1,2.3757117,3.2410138,4.661681057970029e-09,Other Genes
AC004974.1,0.6363964,3.3743,3.5371969088805047e-07,Other Genes
AC004982.1,0.5429281,2.0191634,3.721145551079646e-09,Other Genes
AC004982.2,-1.4643086,3.642146,1.1882718713903266e-07,Other Genes
AC004988.1,0.0322326,4.431954,5.486108222796149e-07,Other Genes
AC004990.1,2.3504887,2.7104118,2.5752875101515435e-08,Other Genes
AC004994.1,1.1382635,3.6964183,6.992521586933123e-09,Other Genes
AC005005.3,0.25271687,3.9667363,1.98508188669916e-08,Other Genes
AC005005.4,1.2042881,6.1735454,6.801600256305738e-09,Other Genes
AC005009.1,1.5446146,3.2944288,6.579061487351712e-09,Other Genes
AC005009.2,-0.88512146,4.860425,1.9060185263342774e-08,Other Genes
AC005013.1,3.3157313,4.565832,2.330840528992321e-09,Other Genes
AC005014.2,1.0874587,4.8488503,4.210505330958265e-08,Other Genes
AC005014.3,0.5524046,4.7314863,1.9173813620520445e-09,Other Genes
AC005014.4,2.1079166,5.9848347,1.9060184796963753e-08,Other Genes
AC005021.1,0.4985,2.4822083,2.330840528992321e-09,Other Genes
AC005034.2,-0.21279363,4.7649245,4.661681057970029e-09,Other Genes
AC005034.4,1.8339527,2.5675426,1.0904644266071194e-09,Other Genes
AC005034.5,2.245112,5.8614917,1.1204464328365648e-08,Other Genes
AC005034.6,0.26649457,2.6640303,9.135254961348157e-08,Other Genes
AC005037.1,-0.6102434,2.8221874,2.3905873362355345e-07,Other Genes
AC005040.2,-0.11471152,4.9788547,1.9173813620520445e-09,Other Genes
AC005041.3,2.6318357,4.8367414,1.5039226612569776e-09,Other Genes
AC005041.4,1.9379675,3.69936,6.135620771784345e-08,Other Genes
AC005041.5,-0.4986238,5.2505407,1.1082619681591036e-07,Other Genes
AC005046.1,2.4453783,4.0120187,1.6127776822782195e-07,Other Genes
AC005050.1,0.28895947,1.404083,1.499237960065308e-10,Other Genes
AC005050.3,0.46835592,3.6328294,3.224829186420295e-07,Other Genes
AC005052.2,0.5397467,5.6498556,2.9215264308422562e-08,Other Genes
AC005062.1,1.1475072,3.338457,9.932191513752595e-08,Other Genes
AC005064.1,0.79056174,1.6161181,8.496443315738939e-09,Other Genes
AC005070.3,1.0722119,3.6594932,5.83109535754194e-07,Other Genes
AC005071.1,0.108537875,2.6015866,1.4134966034966605e-08,Other Genes
AC005072.1,2.6523428,3.9787428,1.1044641740479065e-07,Other Genes
AC005076.1,-0.4171048,4.1367025,3.4558760443831416e-08,Other Genes
AC005081.1,-0.27679902,2.382054,4.2105052843203626e-08,Other Genes
AC005082.1,-0.32273555,2.533952,1.3502985708018223e-06,Other Genes
AC005082.2,-0.042213377,2.7842243,1.616596829607755e-08,Other Genes
AC005083.1,1.0050131,3.800929,1.576016441320916e-06,Other Genes
AC005086.2,-0.68354166,3.7308848,9.586906808945039e-09,Other Genes
AC005089.1,1.1404614,5.2843018,3.7443371319994405e-08,Other Genes
AC005091.1,-0.2948322,3.699444,3.894729165334567e-08,Other Genes
AC005096.1,1.6244122,2.7096539,7.78945818925904e-08,Other Genes
AC005104.3,-1.0835093,4.1705127,9.73682268154977e-09,Other Genes
AC005153.1,0.30311722,2.961754,4.1346056590197844e-10,Other Genes
AC005154.3,0.13521028,4.919633,1.2710577209772518e-07,Other Genes
AC005154.4,1.7145048,2.5974193,3.834762723972571e-09,Other Genes
AC005162.3,-0.1008944,3.5568604,3.6462429694699036e-07,Other Genes
AC005165.1,1.2244188,4.580235,8.269215979491663e-10,Other Genes
AC005165.3,-0.19628894,3.5697153,9.323362115881605e-09,Other Genes
AC005180.1,0.5783788,2.3866787,4.661681057970029e-09,Other Genes
AC005197.1,1.4652872,3.4216757,8.269211315701463e-10,Other Genes
AC005220.1,2.7732382,3.7977443,2.191811517800895e-08,Other Genes
AC005224.1,0.34016,4.9780073,2.330840528926562e-08,Other Genes
AC005224.2,0.93106693,4.520593,7.048195011346733e-06,Other Genes
AC005224.3,0.2707001,4.491681,5.99961882497408e-07,Other Genes
AC005225.1,1.5846581,2.5519423,1.5039226612569776e-09,Other Genes
AC005225.2,0.10179897,1.6546142,4.3422767445931175e-08,Other Genes
AC005225.3,-0.38476974,3.0652134,5.075141623755102e-09,Other Genes
AC005229.4,-0.62291247,5.617808,5.268016126031559e-07,Other Genes
AC005229.5,-0.18315919,5.999856,4.661681057970029e-09,Other Genes
AC005232.1,-0.68603224,4.0276685,2.330840528992321e-09,Other Genes
AC005234.2,0.15607111,3.034226,1.1654202644815474e-08,Other Genes
AC005237.1,2.0848167,5.0625954,1.0977204843530433e-08,Other Genes
AC005252.4,0.7698715,3.6785223,5.902062754623816e-09,Other Genes
AC005253.1,0.5840961,4.6745353,3.625808846341857e-07,Other Genes
AC005253.2,0.69357854,5.4343853,1.409867525234371e-08,Other Genes
AC005258.2,1.8211279,1.913253,2.330840528992321e-09,Other Genes
AC005261.1,0.961459,2.68473,3.864808484240888e-06,Other Genes
AC005261.2,0.022462115,5.719038,2.0300567891001027e-08,Other Genes
AC005261.3,-0.743324,3.9335473,6.992521586933123e-09,Other Genes
AC005264.1,0.5269235,3.4018352,2.880790131567978e-07,Other Genes
AC005277.1,1.7942017,5.3532968,4.661681057970029e-09,Other Genes
AC005277.2,0.3171428,4.3417172,2.330840528992321e-09,Other Genes
AC005280.1,0.57698864,2.7747781,1.0690652344065944e-06,Other Genes
AC005280.2,0.9515423,3.8316336,1.753487019968518e-06,Other Genes
AC005288.1,1.6581867,4.0421815,3.680742769107644e-08,Other Genes
AC005291.1,-0.43501693,5.6600857,2.330840528992321e-09,Other Genes
AC005293.1,0.8970547,4.693319,3.030092687576034e-08,Other Genes
AC005304.1,0.39666373,3.516524,1.5039226612569776e-09,Other Genes
AC005304.2,3.1965952,4.175607,1.4992332962751083e-10,Other Genes
AC005304.3,0.38103098,4.5005436,2.3194790438447738e-08,Other Genes
AC005306.1,0.17213976,4.1131606,9.934575302331043e-07,Other Genes
AC005324.5,0.8354125,1.6008674,4.248221424709186e-09,Other Genes
AC005329.1,-1.293903,4.701204,9.187962506071368e-08,Other Genes
AC005329.2,2.1558292,5.4992747,1.4925592657090282e-08,Other Genes
AC005329.3,0.27976573,3.0831192,3.2518152551289815e-08,Other Genes
AC005332.1,0.9466842,2.8087776,6.447702330758454e-07,Other Genes
AC005332.2,2.039182,2.669026,1.474521854715604e-07,Other Genes
AC005332.3,1.1877278,5.1647367,1.1121774270178506e-07,Other Genes
AC005332.4,0.32913455,4.1940594,1.986274334588956e-06,Other Genes
AC005332.5,0.83996075,4.709136,4.474530836521507e-08,Other Genes
AC005332.6,1.5187038,4.1641974,5.360058560050879e-07,Other Genes
AC005332.7,1.0265597,2.9072661,3.002019743629792e-07,Other Genes
AC005339.1,1.1944101,3.6668046,2.6616090738016568e-08,Other Genes
AC005342.1,2.4565978,4.9978127,2.6693427831140783e-08,Other Genes
AC005342.2,0.47943854,2.3817923,1.9737184462011298e-08,Other Genes
AC005343.1,1.1361879,2.4946227,3.398845807494638e-07,Other Genes
AC005343.4,1.8991987,4.735748,8.082985081264436e-09,Other Genes
AC005355.1,-0.94945526,3.9918988,4.661681057970029e-09,Other Genes
AC005358.2,1.462855,3.7324793,4.6993982219946754e-08,Other Genes
AC005363.2,1.8078496,3.2588174,2.99285446288074e-08,Other Genes
AC005379.1,-0.55827725,4.4550433,2.330840528992321e-09,Other Genes
AC005381.1,2.8598633,4.765165,4.661681524349049e-09,Other Genes
AC005387.1,3.1698482,4.5134726,1.082728291203167e-08,Other Genes
AC005387.2,2.2620988,4.5063343,2.330840528992321e-09,Other Genes
AC005391.1,1.5711129,5.5424037,1.6579426997398695e-08,Other Genes
AC005392.2,1.0920867,4.601778,2.097756476040481e-08,Other Genes
AC005393.1,1.4614879,3.1930635,5.631734340546688e-08,Other Genes
AC005394.1,1.3343855,2.1763027,4.248221424709186e-09,Other Genes
AC005400.1,-0.92945236,2.766666,4.134606581256344e-09,Other Genes
