gene,tsne_1,tsne_2,importance,category
AC002458.1,1.6378604,5.0405006,8.2556264347827e-08,Other Genes
AC002460.2,-15.157386,20.99226,5.8425723097388246e-08,Other Genes
AC002463.1,3.7012053,10.928993,2.2631407953263604e-08,Other Genes
AC002464.1,-14.254782,-8.542201,4.2782052048228874e-08,Other Genes
AC002467.1,14.827458,-15.8607235,7.90560825951177e-07,Other Genes
AC002470.1,-21.674892,10.170197,7.661320529411046e-08,Other Genes
AC002480.1,-16.254822,-21.025116,2.548885494196948e-07,Other Genes
AC002480.2,-4.197101,-13.139145,4.746569556012151e-06,Other Genes
AC002511.1,-46.515514,15.342329,1.0063960376324165e-07,Other Genes
AC002511.2,18.508766,-3.3821523,8.597756278392562e-08,Other Genes
AC002519.1,9.029152,19.633589,1.3903050225987844e-09,Other Genes
AC002542.6,46.511433,-6.5841804,3.154130903686422e-08,Other Genes
AC002546.1,10.684465,6.2206163,4.248221424709186e-09,Other Genes
AC002550.1,9.457665,26.001316,5.2818719023513705e-08,Other Genes
AC002550.2,-37.714146,-3.8114815,1.992341577810185e-08,Other Genes
AC002551.1,0.62633246,-15.321091,3.601678761892672e-08,Other Genes
AC002553.1,-24.51073,29.918293,3.042402793024447e-07,Other Genes
AC002553.2,-30.67135,9.922597,2.9454445163497956e-07,Other Genes
AC002558.2,-32.328148,-2.002267,5.633834278060652e-10,Other Genes
AC002558.3,-7.9445643,31.437027,6.904863962444788e-07,Other Genes
AC003005.2,-3.2191997,10.252638,1.5225425336066104e-08,Other Genes
AC003035.1,-23.76615,-21.640873,8.232903283411554e-09,Other Genes
AC003035.2,-6.0103235,14.832488,2.330840528992321e-09,Other Genes
AC003043.2,-7.398164,26.242096,1.9060184796963753e-08,Other Genes
AC003044.1,-20.039839,10.686974,4.661681057970029e-09,Other Genes
AC003070.1,-20.29211,6.8771734,8.496442849359918e-09,Other Genes
AC003070.2,21.632578,-2.718971,2.7970087279701423e-08,Other Genes
AC003077.1,-1.6226157,28.11264,1.5676601232326034e-07,Other Genes
AC003086.1,24.970627,10.775782,3.5789531861441114e-08,Other Genes
AC003092.1,-1.3029613,-27.345392,3.650285211798637e-08,Other Genes
AC003093.1,-33.851288,7.2089267,6.728984350936303e-09,Other Genes
AC003101.1,-33.420708,-34.08256,6.165602786673551e-09,Other Genes
AC003101.2,4.4079194,-37.163597,5.4322640760196e-08,Other Genes
AC003102.1,-32.328438,-13.210156,3.6883348260338713e-07,Other Genes
AC003681.1,27.213316,17.3742,3.517572511534781e-06,Other Genes
AC003682.1,-14.816705,25.51812,4.1346056590197844e-10,Other Genes
AC003684.1,4.3684707,-40.66049,1.1654202644815474e-08,Other Genes
AC003956.1,-17.724512,4.278687,1.755626586479539e-08,Other Genes
AC003958.2,-43.43659,23.752886,6.579061487351712e-09,Other Genes
AC003965.1,-39.82476,-9.919462,3.5339785168318495e-08,Other Genes
AC003973.1,3.3176563,-9.566344,6.770052589654135e-10,Other Genes
AC003975.1,-5.9935446,-18.042265,4.248221424709186e-09,Other Genes
AC003991.1,0.60595065,31.408651,5.924833629428265e-07,Other Genes
AC003991.2,26.222492,18.249228,1.8796647558468095e-08,Other Genes
AC004000.1,-14.637203,36.47658,1.323548051969111e-08,Other Genes
AC004009.1,33.259804,-18.553783,4.661681524349049e-09,Other Genes
AC004023.1,34.735153,-24.786621,4.248221424709186e-09,Other Genes
AC004034.1,-4.7316675,-2.1671705,2.7970086813322402e-08,Other Genes
AC004039.1,-15.216763,-17.386923,6.514992041077481e-08,Other Genes
AC004047.1,3.5789592,19.957958,1.1654202644815474e-08,Other Genes
AC004053.1,23.722694,9.169268,6.992522053312143e-09,Other Genes
AC004054.1,16.331036,1.137671,2.330840528992321e-09,Other Genes
AC004067.1,13.419387,13.1768675,8.695917198806075e-08,Other Genes
AC004069.1,22.623156,-10.306288,2.6360752892444895e-07,Other Genes
AC004076.2,-2.3707285,30.41311,5.9393100761679283e-08,Other Genes
AC004083.1,-15.516113,-28.939077,5.488602189306365e-09,Other Genes
AC004112.1,-14.794437,0.6889904,2.5639245818111806e-08,Other Genes
AC004130.2,-15.023523,-9.019397,3.5914440224298513e-06,Other Genes
AC004147.2,16.346098,-3.665432,2.330840528992321e-09,Other Genes
AC004147.5,-1.8479431,-13.226106,9.323362115881605e-09,Other Genes
AC004148.1,-34.23638,-9.820429,9.317131304327366e-07,Other Genes
AC004156.1,14.089201,9.089141,7.106155995595953e-09,Other Genes
AC004158.1,-23.537039,33.975586,1.767472481435478e-09,Other Genes
AC004160.1,-33.05455,-0.9945158,1.4662045635741208e-08,Other Genes
AC004217.1,36.512085,1.8771893,3.030092687576034e-08,Other Genes
AC004223.2,-14.986456,16.790348,9.246056628641796e-09,Other Genes
AC004223.4,30.132776,-0.433989,8.612748796024744e-08,Other Genes
AC004231.1,-23.759094,-11.719597,8.496442849359918e-09,Other Genes
AC004232.1,43.826935,-7.6638975,5.4523207162166065e-09,Other Genes
AC004233.1,34.431984,29.681316,8.496442849359918e-09,Other Genes
AC004233.2,1.201278,26.441364,5.590388376992636e-08,Other Genes
AC004233.3,14.430898,11.070662,1.438714261520772e-07,Other Genes
AC004241.1,19.545443,22.169155,4.1299919383883615e-07,Other Genes
AC004241.2,-13.592012,-10.917271,3.345868946725421e-08,Other Genes
AC004241.3,-11.837508,-15.631568,1.7205936942377287e-07,Other Genes
AC004241.4,-11.175563,12.54352,1.9173813620520445e-09,Other Genes
AC004253.1,-29.73386,19.396502,1.94736453621643e-08,Other Genes
AC004257.1,3.091374,-6.8047843,3.699361671456137e-08,Other Genes
AC004263.1,-19.275404,-1.2746798,3.782053411860651e-08,Other Genes
AC004263.2,21.920338,10.456086,9.150247244043097e-08,Other Genes
AC004264.1,-15.914529,-18.585518,1.6315883702639368e-08,Other Genes
AC004381.1,16.378872,6.0156155,2.4962248015511577e-08,Other Genes
AC004408.1,12.303492,-44.454453,1.740634439933954e-08,Other Genes
AC004449.1,-13.261146,40.666477,6.992521586933123e-09,Other Genes
AC004461.2,34.488045,1.032279,1.2594752594053197e-08,Other Genes
AC004466.1,21.11043,-29.93728,1.481243794225768e-07,Other Genes
AC004466.2,10.442352,27.104347,2.507586984605718e-08,Other Genes
AC004466.3,-14.904448,-16.668806,2.5489329013757337e-08,Other Genes
AC004471.1,29.155102,8.766445,1.9173813620520445e-09,Other Genes
AC004471.2,-16.487392,24.829617,4.248221424709186e-09,Other Genes
AC004477.1,-15.780884,-17.164892,9.715053274391336e-08,Other Genes
AC004477.2,36.82889,-27.541061,4.1346056590197844e-10,Other Genes
AC004477.3,7.7620177,-20.625648,2.4285249743244378e-08,Other Genes
AC004490.1,-1.0085783,0.37403646,9.209747268746244e-09,Other Genes
AC004492.1,-44.0143,4.6785007,7.011145133447799e-08,Other Genes
AC004494.1,21.08834,25.108526,3.310662541603894e-07,Other Genes
AC004522.3,-3.315519,19.015469,6.165602786673551e-09,Other Genes
AC004522.4,-43.292366,15.483136,4.195512951962596e-08,Other Genes
AC004522.5,-33.934086,-15.670769,2.1354747120193684e-08,Other Genes
AC004528.1,36.558907,7.861336,6.46638736282434e-08,Other Genes
AC004528.2,-0.9806699,22.184265,9.059824413228117e-09,Other Genes
AC004540.1,27.80543,12.298376,1.0056231453203238e-07,Other Genes
AC004540.2,6.589368,-23.19467,7.149636899632365e-07,Other Genes
AC004542.1,7.3850236,-20.063286,1.3308044905851466e-08,Other Genes
AC004542.2,33.519382,-18.902164,1.4195404338453136e-07,Other Genes
AC004549.1,-1.6063025,-9.354986,2.330840528992321e-09,Other Genes
AC004551.1,-30.196362,-21.027384,7.405982152659743e-09,Other Genes
AC004554.2,-20.218475,-10.932148,3.4962608399729453e-08,Other Genes
AC004556.3,12.645351,16.185219,9.352410519072364e-06,Other Genes
AC004584.1,-11.513886,-29.963171,1.5039226612569776e-09,Other Genes
AC004584.3,9.568889,-32.460026,6.556815036234689e-08,Other Genes
AC004585.1,-7.9624214,-30.470459,4.844740882575974e-07,Other Genes
AC004590.1,-16.839045,23.47013,2.1654565823931822e-08,Other Genes
AC004593.1,18.833364,-21.036293,1.0150283246984131e-08,Other Genes
AC004593.2,-23.017488,-0.541622,1.749629680684616e-07,Other Genes
AC004593.3,-1.4945469,30.449886,2.6466166948395987e-08,Other Genes
AC004597.1,-25.838017,1.6640503,4.248221424709186e-09,Other Genes
AC004637.1,39.771156,13.929696,6.579061487351712e-09,Other Genes
AC004672.1,-1.233656,-6.103618,8.269215979491663e-10,Other Genes
AC004672.2,21.584711,-4.5119224,1.8910267060187353e-08,Other Genes
AC004687.1,-6.761618,-19.334019,4.770020239005125e-05,Other Genes
AC004687.3,-17.379484,12.31315,4.248221424709186e-09,Other Genes
AC004702.1,-35.500195,27.491985,2.5489328547378316e-08,Other Genes
AC004706.1,14.368082,12.465665,5.7144259877572315e-08,Other Genes
AC004706.3,-4.727646,-1.7488111,5.898432041689545e-08,Other Genes
AC004707.1,-5.1747537,13.091814,1.1654202644815474e-08,Other Genes
AC004765.1,-35.98123,8.12383,1.0808189339787428e-07,Other Genes
AC004771.1,21.381819,-24.12233,1.2285286909325393e-07,Other Genes
AC004771.2,-13.542156,8.860133,7.669525447419068e-09,Other Genes
AC004771.3,14.22473,-12.302621,5.674833022300439e-09,Other Genes
AC004771.4,24.793644,32.194756,1.4557107558402523e-07,Other Genes
AC004771.5,22.490664,-15.089103,2.63546557468917e-10,Other Genes
AC004775.1,-23.355436,14.648521,2.330840528992321e-09,Other Genes
AC004784.1,12.404077,-39.074516,2.330840528992321e-09,Other Genes
AC004797.1,-25.343822,-5.575819,1.2356937838693844e-09,Other Genes
AC004801.3,-37.925564,-6.392344,4.661681057970029e-09,Other Genes
AC004801.4,-17.193771,-8.833502,6.992521586933123e-09,Other Genes
AC004801.6,-12.334287,24.86172,7.15017534984503e-08,Other Genes
AC004803.1,-45.354008,-11.433672,5.703543754814116e-08,Other Genes
AC004812.2,-34.09445,-7.1403713,3.73067274284373e-07,Other Genes
AC004816.1,-31.86688,7.7024655,4.4622133491020626e-08,Other Genes
AC004816.2,-16.108368,-0.022948181,9.090278248538824e-08,Other Genes
AC004817.3,-9.751386,-3.7387211,4.568810889982182e-07,Other Genes
AC004817.4,-17.447803,5.3036547,9.323362115881605e-09,Other Genes
AC004817.5,-15.775734,26.85499,3.684370642573297e-08,Other Genes
AC004825.2,18.238016,-11.452742,8.425192282701358e-07,Other Genes
AC004825.3,-21.405153,17.372452,3.3371897606921693e-07,Other Genes
AC004828.2,21.458874,-27.853601,1.9173813620520445e-09,Other Genes
AC004832.1,20.25103,-17.999535,6.992521586933123e-09,Other Genes
AC004832.4,-12.792955,23.703606,2.0414189720319115e-08,Other Genes
AC004832.5,5.929104,22.51501,5.225064951366001e-09,Other Genes
AC004832.6,6.111248,17.017475,3.912040704158259e-07,Other Genes
AC004834.1,27.694143,-32.253487,4.3981433558718434e-09,Other Genes
AC004835.1,15.838471,30.945599,1.439850373928599e-08,Other Genes
AC004837.2,2.8555784,15.376513,2.2217946922210113e-08,Other Genes
AC004837.3,5.1479225,-0.27371153,1.740634439933954e-08,Other Genes
AC004837.4,-24.661789,15.113713,6.143193925401468e-07,Other Genes
AC004839.2,3.6534996,-5.2280545,1.2672862088014507e-07,Other Genes
AC004846.1,-27.324106,10.876356,1.999978331574748e-07,Other Genes
AC004846.2,-7.9632435,-8.36568,6.322528327728519e-07,Other Genes
AC004847.1,23.038343,32.535965,4.420645814790871e-06,Other Genes
AC004854.2,-48.741627,-6.724667,1.675978649864848e-06,Other Genes
AC004863.1,6.7818413,23.54157,2.330840528992321e-09,Other Genes
AC004865.2,-28.35557,-43.145092,5.053555400056503e-07,Other Genes
AC004870.3,-5.2861395,13.987011,2.330840528992321e-09,Other Genes
AC004877.1,-8.240023,13.184094,9.473284977785684e-09,Other Genes
AC004882.1,-31.1637,-11.264355,2.330840528992321e-09,Other Genes
AC004882.3,-1.86367,-16.01272,2.7443010948358466e-09,Other Genes
AC004884.2,-8.545068,3.1857831,2.707862777349985e-07,Other Genes
AC004889.1,7.4714503,29.226963,1.8671694813567142e-06,Other Genes
AC004893.3,7.373706,-14.70184,9.875853175509375e-08,Other Genes
AC004895.1,-1.7041847,27.059214,3.154130903686422e-08,Other Genes
AC004900.1,-1.6461515,1.2976038,2.0714027056363076e-08,Other Genes
AC004906.1,31.238853,-3.425788,3.1541308570485197e-08,Other Genes
AC004908.1,-18.948177,23.436317,3.4213040230021464e-09,Other Genes
AC004908.2,-2.6857722,7.371142,1.424906738292504e-07,Other Genes
AC004908.3,-24.24518,17.76895,6.8063326058848234e-09,Other Genes
AC004917.1,-15.305565,14.189884,5.338685850994817e-09,Other Genes
AC004918.1,-25.0909,-10.196708,9.153785855469909e-07,Other Genes
AC004918.4,20.216267,-19.644308,1.9478226253371308e-07,Other Genes
AC004921.1,-6.8876634,19.032534,7.668583900452006e-08,Other Genes
AC004921.2,-5.0803514,10.966084,5.135583849026687e-08,Other Genes
AC004923.4,0.28156576,-7.3332253,4.000146342935882e-08,Other Genes
AC004938.2,0.9976327,-34.003296,1.2582439269629485e-07,Other Genes
AC004941.1,-15.732952,9.068472,3.304522796964634e-08,Other Genes
AC004943.1,16.879013,3.8291986,1.4512133488454889e-08,Other Genes
AC004943.2,-18.143913,-0.7337823,4.5559501514743445e-07,Other Genes
AC004943.3,12.3881235,7.512263,5.752144085761578e-09,Other Genes
AC004947.3,1.7715292,-15.023989,2.1654565823931822e-08,Other Genes
AC004948.1,-7.865335,9.446748,2.6616090271637547e-08,Other Genes
AC004949.1,18.258564,-26.552103,1.6315883702639368e-08,Other Genes
AC004951.1,-32.942993,-24.004473,4.865079156117639e-06,Other Genes
AC004969.1,16.624083,-5.8856473,3.984682790963557e-09,Other Genes
AC004973.1,-18.976528,-6.703987,4.661681057970029e-09,Other Genes
AC004974.1,-18.491842,-42.392574,3.5371969088805047e-07,Other Genes
AC004982.1,22.761707,-10.170753,3.721145551079646e-09,Other Genes
AC004982.2,-3.9485013,28.341698,1.1882718713903266e-07,Other Genes
AC004988.1,25.43688,-19.63893,5.486108222796149e-07,Other Genes
AC004990.1,1.9738641,-18.450148,2.5752875101515435e-08,Other Genes
AC004994.1,-28.015057,-7.665969,6.992521586933123e-09,Other Genes
AC005005.3,-18.256323,0.38127556,1.98508188669916e-08,Other Genes
AC005005.4,10.282886,7.1768622,6.801600256305738e-09,Other Genes
AC005009.1,-29.541876,-41.054573,6.579061487351712e-09,Other Genes
AC005009.2,-13.143966,45.27918,1.9060185263342774e-08,Other Genes
AC005013.1,5.9176207,8.677764,2.330840528992321e-09,Other Genes
AC005014.2,40.23103,-15.009055,4.210505330958265e-08,Other Genes
AC005014.3,8.923041,-16.4172,1.9173813620520445e-09,Other Genes
AC005014.4,22.603703,23.26585,1.9060184796963753e-08,Other Genes
AC005021.1,26.331856,0.72736007,2.330840528992321e-09,Other Genes
AC005034.2,-27.944717,-4.2075653,4.661681057970029e-09,Other Genes
AC005034.4,-1.765687,3.160078,1.0904644266071194e-09,Other Genes
AC005034.5,0.3865775,-1.0995276,1.1204464328365648e-08,Other Genes
AC005034.6,-20.561583,-2.083727,9.135254961348157e-08,Other Genes
AC005037.1,3.2779636,-31.426222,2.3905873362355345e-07,Other Genes
AC005040.2,9.181451,-4.411032,1.9173813620520445e-09,Other Genes
AC005041.3,-7.3620477,0.055818647,1.5039226612569776e-09,Other Genes
AC005041.4,6.6797276,16.711678,6.135620771784345e-08,Other Genes
AC005041.5,-1.0015494,-20.877556,1.1082619681591036e-07,Other Genes
AC005046.1,-10.681959,31.821217,1.6127776822782195e-07,Other Genes
AC005050.1,17.016003,2.2299225,1.499237960065308e-10,Other Genes
AC005050.3,-19.088516,-2.5764277,3.224829186420295e-07,Other Genes
AC005052.2,-10.579318,-16.915354,2.9215264308422562e-08,Other Genes
AC005062.1,10.745501,-10.72623,9.932191513752595e-08,Other Genes
AC005064.1,33.431793,8.452419,8.496443315738939e-09,Other Genes
AC005070.3,27.68091,-0.5937926,5.83109535754194e-07,Other Genes
AC005071.1,8.865372,-15.169553,1.4134966034966605e-08,Other Genes
AC005072.1,-10.736921,28.088795,1.1044641740479065e-07,Other Genes
AC005076.1,-19.128862,-15.73548,3.4558760443831416e-08,Other Genes
AC005081.1,-8.459327,-17.61469,4.2105052843203626e-08,Other Genes
AC005082.1,10.873794,10.724506,1.3502985708018223e-06,Other Genes
AC005082.2,30.148682,-5.8219686,1.616596829607755e-08,Other Genes
AC005083.1,10.6618185,6.2022076,1.576016441320916e-06,Other Genes
AC005086.2,-18.642105,-37.830334,9.586906808945039e-09,Other Genes
AC005089.1,31.750145,8.857925,3.7443371319994405e-08,Other Genes
AC005091.1,47.67589,2.2954485,3.894729165334567e-08,Other Genes
AC005096.1,13.598205,13.225977,7.78945818925904e-08,Other Genes
AC005104.3,10.621185,28.277,9.73682268154977e-09,Other Genes
AC005153.1,-10.70518,5.504657,4.1346056590197844e-10,Other Genes
AC005154.3,-19.852947,4.4866004,1.2710577209772518e-07,Other Genes
AC005154.4,-16.40326,-0.7024731,3.834762723972571e-09,Other Genes
AC005162.3,-10.747511,1.7394031,3.6462429694699036e-07,Other Genes
AC005165.1,-28.112133,25.846834,8.269215979491663e-10,Other Genes
AC005165.3,-10.16041,7.9588327,9.323362115881605e-09,Other Genes
AC005180.1,9.775162,-29.995224,4.661681057970029e-09,Other Genes
AC005197.1,-35.132027,27.312532,8.269211315701463e-10,Other Genes
AC005220.1,-5.807625,0.4289364,2.191811517800895e-08,Other Genes
AC005224.1,28.539068,-21.86157,2.330840528926562e-08,Other Genes
AC005224.2,-2.84501,12.429278,7.048195011346733e-06,Other Genes
AC005224.3,4.5341434,-8.157437,5.99961882497408e-07,Other Genes
AC005225.1,-28.9248,-24.28987,1.5039226612569776e-09,Other Genes
AC005225.2,-8.211058,-13.751915,4.3422767445931175e-08,Other Genes
AC005225.3,27.645393,-34.109375,5.075141623755102e-09,Other Genes
AC005229.4,36.422382,2.9960308,5.268016126031559e-07,Other Genes
AC005229.5,10.019869,21.451202,4.661681057970029e-09,Other Genes
AC005232.1,0.1875902,-12.762966,2.330840528992321e-09,Other Genes
AC005234.2,6.783069,0.13613828,1.1654202644815474e-08,Other Genes
AC005237.1,27.695768,38.235195,1.0977204843530433e-08,Other Genes
AC005252.4,-25.741095,30.167444,5.902062754623816e-09,Other Genes
AC005253.1,7.1569076,-23.562748,3.625808846341857e-07,Other Genes
AC005253.2,-3.3190022,20.690453,1.409867525234371e-08,Other Genes
AC005258.2,32.88207,9.852607,2.330840528992321e-09,Other Genes
AC005261.1,-16.296516,-19.365019,3.864808484240888e-06,Other Genes
AC005261.2,19.185432,-24.83315,2.0300567891001027e-08,Other Genes
AC005261.3,24.56599,12.122896,6.992521586933123e-09,Other Genes
AC005264.1,5.088398,8.275283,2.880790131567978e-07,Other Genes
AC005277.1,-7.4339457,-20.967442,4.661681057970029e-09,Other Genes
AC005277.2,8.231504,-2.6560605,2.330840528992321e-09,Other Genes
AC005280.1,-27.48821,-12.978296,1.0690652344065944e-06,Other Genes
AC005280.2,-47.02235,-7.460299,1.753487019968518e-06,Other Genes
AC005288.1,31.14074,1.8444375,3.680742769107644e-08,Other Genes
AC005291.1,-16.518488,11.228728,2.330840528992321e-09,Other Genes
AC005293.1,-22.947186,-8.835164,3.030092687576034e-08,Other Genes
AC005304.1,-16.02555,-4.8503327,1.5039226612569776e-09,Other Genes
AC005304.2,9.109747,-11.803313,1.4992332962751083e-10,Other Genes
AC005304.3,18.2302,19.193544,2.3194790438447738e-08,Other Genes
AC005306.1,6.883755,7.8603005,9.934575302331043e-07,Other Genes
AC005324.5,-3.0500352,17.198215,4.248221424709186e-09,Other Genes
AC005329.1,13.524331,13.283643,9.187962506071368e-08,Other Genes
AC005329.2,-25.41022,-4.773774,1.4925592657090282e-08,Other Genes
AC005329.3,1.5401763,22.716282,3.2518152551289815e-08,Other Genes
AC005332.1,-11.186889,-8.090333,6.447702330758454e-07,Other Genes
AC005332.2,-31.978718,19.964762,1.474521854715604e-07,Other Genes
AC005332.3,-8.603709,21.57449,1.1121774270178506e-07,Other Genes
AC005332.4,-21.003548,25.339125,1.986274334588956e-06,Other Genes
AC005332.5,1.4903709,-10.660145,4.474530836521507e-08,Other Genes
AC005332.6,-15.157866,-3.2877357,5.360058560050879e-07,Other Genes
AC005332.7,-21.486843,-3.2693431,3.002019743629792e-07,Other Genes
AC005339.1,-17.995302,9.549755,2.6616090738016568e-08,Other Genes
AC005342.1,14.585427,41.722874,2.6693427831140783e-08,Other Genes
AC005342.2,20.750986,-1.9161321,1.9737184462011298e-08,Other Genes
AC005343.1,-18.80391,-16.869818,3.398845807494638e-07,Other Genes
AC005343.4,12.225945,28.249107,8.082985081264436e-09,Other Genes
AC005355.1,22.312468,-12.0187,4.661681057970029e-09,Other Genes
AC005358.2,-5.4098306,19.043406,4.6993982219946754e-08,Other Genes
AC005363.2,-47.287476,-5.6233964,2.99285446288074e-08,Other Genes
AC005379.1,-32.393784,33.50561,2.330840528992321e-09,Other Genes
AC005381.1,17.603535,16.520994,4.661681524349049e-09,Other Genes
AC005387.1,-19.24486,-15.730632,1.082728291203167e-08,Other Genes
AC005387.2,4.18229,23.626339,2.330840528992321e-09,Other Genes
AC005391.1,24.674164,-19.787924,1.6579426997398695e-08,Other Genes
AC005392.2,-11.302911,-10.222411,2.097756476040481e-08,Other Genes
